loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
12000.0,0.1447,412.88,RENT,49000.0,Not Verified,n,32.55,0.0,1.0,18.0,0.0,14114.0,25.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,35863.0,3.0,2.0,0.0,0.0,32.0,21749.0,44.0,5.0,8.0,2233.0,43.0,34600.0,0.0,0.0,2.0,8.0,1992.0,10495.0,51.4,0.0,0.0,165.0,163.0,2.0,2.0,0.0,2.0,5.0,0.0,8.0,13.0,9.0,10.0,4.0,16.0,21.0,13.0,18.0,0.0,0.0,0.0,5.0,95.8,33.3,0.0,0.0,83792.0,35863.0,21600.0,49192.0,N,N,high_risk
35000.0,0.1894,906.77,ANY,80000.0,Verified,n,10.08,0.0,0.0,6.0,0.0,665.0,7.0,w,34645.65,34645.65,869.94,869.94,354.35,515.59,0.0,0.0,0.0,906.77,0.0,1.0,Individual,0.0,0.0,29960.0,1.0,1.0,2.0,2.0,4.0,29295.0,98.0,0.0,0.0,231.0,72.0,11800.0,1.0,0.0,1.0,2.0,4993.0,10061.0,2.3,0.0,0.0,9.0,53.0,32.0,4.0,0.0,32.0,9.0,0.0,2.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,41800.0,29960.0,10300.0,30000.0,N,N,high_risk
5000.0,0.19920000000000002,185.62,MORTGAGE,100000.0,Source Verified,n,25.44,0.0,2.0,18.0,0.0,28506.0,36.0,w,4897.38,4897.38,180.09,180.09,102.62,77.47,0.0,0.0,0.0,185.62,0.0,1.0,Individual,0.0,0.0,469940.0,7.0,8.0,3.0,5.0,1.0,60045.0,103.0,4.0,5.0,6553.0,72.0,49200.0,1.0,0.0,8.0,11.0,26108.0,10496.0,61.6,0.0,0.0,107.0,191.0,2.0,1.0,1.0,15.0,3.0,5.0,4.0,7.0,4.0,7.0,23.0,9.0,12.0,7.0,18.0,0.0,0.0,0.0,8.0,86.1,25.0,0.0,0.0,502851.0,88551.0,27300.0,69651.0,N,N,high_risk
4000.0,0.1033,129.69,MORTGAGE,80000.0,Not Verified,n,8.15,0.0,1.0,8.0,0.0,2430.0,17.0,w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,164063.0,0.0,3.0,0.0,0.0,39.0,19795.0,59.0,2.0,2.0,800.0,49.0,11900.0,1.0,0.0,1.0,2.0,20508.0,3100.0,20.5,0.0,0.0,100.0,137.0,7.0,7.0,1.0,12.0,5.0,1.0,1.0,2.0,2.0,3.0,7.0,4.0,9.0,2.0,8.0,0.0,0.0,0.0,2.0,82.4,50.0,0.0,0.0,196411.0,22225.0,3900.0,33511.0,N,N,high_risk
4075.0,0.2727,166.96,OWN,12000.0,Not Verified,n,14.2,0.0,3.0,9.0,0.0,5876.0,12.0,w,4075.0,4075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,8312.0,0.0,1.0,0.0,1.0,17.0,2436.0,54.0,2.0,4.0,3345.0,28.0,25700.0,4.0,0.0,9.0,5.0,924.0,18324.0,24.3,0.0,0.0,17.0,72.0,7.0,7.0,0.0,8.0,3.0,0.0,4.0,4.0,7.0,9.0,1.0,8.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,30200.0,8312.0,24200.0,4500.0,N,N,high_risk
7200.0,0.1298,242.53,MORTGAGE,75000.0,Not Verified,n,25.82,2.0,0.0,12.0,0.0,11719.0,17.0,w,7035.35,7035.35,237.34,237.34,164.65,72.69,0.0,0.0,0.0,242.53,0.0,1.0,Individual,0.0,0.0,47691.0,0.0,5.0,0.0,2.0,22.0,35972.0,72.0,0.0,1.0,8971.0,75.0,13800.0,5.0,0.0,4.0,3.0,4769.0,1915.0,85.8,0.0,0.0,187.0,91.0,20.0,20.0,2.0,20.0,8.0,1.0,4.0,5.0,6.0,6.0,8.0,7.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,73.3,50.0,0.0,0.0,63700.0,47691.0,13300.0,49900.0,N,N,high_risk
10000.0,0.1447,344.07,RENT,70000.0,Not Verified,n,17.35,0.0,1.0,13.0,0.0,6909.0,19.0,w,9897.1,9897.1,353.23,353.23,102.9,233.13,17.2,0.0,0.0,361.27,0.0,1.0,Individual,0.0,0.0,43690.0,1.0,8.0,1.0,2.0,3.0,36781.0,96.0,0.0,0.0,4975.0,84.0,13900.0,1.0,0.0,4.0,2.0,3361.0,891.0,88.6,0.0,0.0,148.0,200.0,70.0,3.0,0.0,74.0,0.0,2.0,2.0,2.0,2.0,3.0,12.0,5.0,7.0,2.0,13.0,0.0,0.0,0.0,1.0,82.4,100.0,0.0,0.0,52348.0,43690.0,7800.0,38448.0,N,N,high_risk
15000.0,0.1691,534.12,RENT,125000.0,Not Verified,n,4.32,0.0,1.0,4.0,0.0,13259.0,12.0,w,14677.25,14677.25,520.03,520.03,322.75,197.28,0.0,0.0,0.0,534.12,0.0,1.0,Individual,0.0,0.0,23259.0,1.0,1.0,1.0,1.0,1.0,10000.0,100.0,0.0,0.0,6142.0,55.0,32400.0,1.0,1.0,1.0,1.0,5815.0,19141.0,40.9,0.0,0.0,162.0,279.0,53.0,1.0,0.0,53.0,1.0,0.0,3.0,3.0,3.0,4.0,7.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,42400.0,23259.0,32400.0,10000.0,N,N,high_risk
5500.0,0.0819,172.84,MORTGAGE,27000.0,Verified,n,35.96,0.0,0.0,8.0,1.0,14003.0,13.0,w,5364.7,5364.7,170.34,170.34,135.3,35.04,0.0,0.0,0.0,172.84,0.0,1.0,Joint App,0.0,0.0,15001.0,0.0,1.0,0.0,0.0,37.0,998.0,8.0,0.0,1.0,6734.0,35.0,29900.0,0.0,0.0,0.0,1.0,2143.0,13630.0,48.8,0.0,0.0,93.0,234.0,16.0,16.0,0.0,38.0,16.0,0.0,3.0,5.0,3.0,3.0,2.0,7.0,11.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,33.3,1.0,0.0,42879.0,15001.0,26600.0,12979.0,N,N,high_risk
6500.0,0.1298,218.95,RENT,70000.0,Source Verified,n,2.97,0.0,0.0,4.0,0.0,1448.0,4.0,w,6351.36,6351.36,214.26,214.26,148.64,65.62,0.0,0.0,0.0,218.95,0.0,1.0,Individual,0.0,0.0,4103.0,0.0,1.0,0.0,1.0,13.0,2655.0,74.0,0.0,0.0,820.0,76.0,1800.0,1.0,0.0,0.0,1.0,1368.0,352.0,80.4,0.0,0.0,13.0,227.0,25.0,13.0,0.0,25.0,13.0,0.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,5400.0,4103.0,1800.0,3600.0,N,N,high_risk
3000.0,0.1298,101.06,MORTGAGE,49560.0,Not Verified,n,45.34,0.0,0.0,23.0,0.0,39043.0,32.0,w,2931.39,2931.39,98.9,98.9,68.61,30.29,0.0,0.0,0.0,101.06,0.0,1.0,Joint App,0.0,248.0,45023.0,0.0,2.0,0.0,1.0,17.0,5980.0,42.0,2.0,4.0,8165.0,58.0,63800.0,0.0,0.0,0.0,5.0,1958.0,3716.0,78.4,0.0,0.0,146.0,235.0,9.0,9.0,0.0,9.0,21.0,0.0,6.0,18.0,7.0,7.0,5.0,21.0,27.0,18.0,23.0,0.0,0.0,0.0,2.0,100.0,28.6,0.0,0.0,77905.0,45023.0,17200.0,14105.0,N,N,high_risk
12000.0,0.1502,285.61,MORTGAGE,67700.0,Source Verified,n,15.82,0.0,0.0,15.0,0.0,17546.0,38.0,w,11864.59,11864.59,275.6,275.6,135.41,140.19,0.0,0.0,0.0,285.61,0.0,1.0,Individual,0.0,0.0,306598.0,1.0,2.0,2.0,2.0,4.0,13848.0,92.0,1.0,8.0,5626.0,63.0,34700.0,0.0,3.0,0.0,11.0,20440.0,11155.0,59.7,0.0,0.0,90.0,150.0,8.0,4.0,6.0,8.0,14.0,0.0,6.0,8.0,7.0,16.0,7.0,12.0,25.0,8.0,15.0,0.0,0.0,0.0,3.0,100.0,57.1,0.0,0.0,329700.0,31394.0,27700.0,15000.0,N,N,high_risk
6000.0,0.1356,203.79,RENT,90000.0,Not Verified,n,6.15,0.0,2.0,4.0,0.0,4888.0,6.0,w,5864.01,5864.01,199.27,199.27,135.99,63.28,0.0,0.0,0.0,203.79,0.0,1.0,Individual,0.0,0.0,26764.0,1.0,1.0,0.0,1.0,22.0,21876.0,79.0,1.0,2.0,4888.0,60.0,17000.0,1.0,1.0,3.0,3.0,6691.0,112.0,97.8,0.0,0.0,22.0,50.0,3.0,3.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,44662.0,26764.0,5000.0,27662.0,N,N,high_risk
10000.0,0.23399999999999999,389.19,RENT,80000.0,Not Verified,n,13.88,0.0,2.0,12.0,0.0,8110.0,13.0,w,9805.81,9805.81,376.19,376.19,194.19,182.0,0.0,0.0,0.0,389.19,0.0,1.0,Individual,0.0,0.0,40533.0,3.0,1.0,1.0,1.0,1.0,32423.0,101.0,4.0,10.0,2510.0,77.0,19400.0,6.0,0.0,8.0,11.0,3378.0,4411.0,49.3,0.0,0.0,1.0,25.0,6.0,1.0,0.0,11.0,1.0,0.0,4.0,10.0,4.0,4.0,1.0,10.0,11.0,10.0,12.0,0.0,0.0,0.0,5.0,100.0,25.0,0.0,0.0,52608.0,40533.0,8700.0,32183.0,N,N,high_risk
10000.0,0.19920000000000002,371.23,RENT,5500.0,Verified,n,356.77,0.0,0.0,10.0,0.0,10633.0,18.0,w,9794.77,9794.77,360.16,360.16,205.23,154.93,0.0,0.0,0.0,371.23,0.0,1.0,Joint App,0.0,0.0,61490.0,1.0,3.0,2.0,3.0,11.0,50857.0,72.0,1.0,3.0,7681.0,70.0,15700.0,2.0,0.0,3.0,6.0,6149.0,2667.0,79.9,0.0,0.0,178.0,266.0,4.0,4.0,0.0,4.0,11.0,0.0,3.0,3.0,4.0,7.0,4.0,7.0,14.0,3.0,10.0,0.0,0.0,0.0,3.0,93.3,25.0,0.0,0.0,81265.0,61490.0,13300.0,65565.0,N,N,high_risk
15000.0,0.1797,542.07,RENT,103000.0,Source Verified,n,20.74,0.0,1.0,10.0,0.0,18218.0,20.0,w,14682.56,14682.56,527.09,527.09,317.44,209.65,0.0,0.0,0.0,542.07,0.0,1.0,Individual,0.0,0.0,60747.0,1.0,2.0,1.0,1.0,12.0,42529.0,82.0,2.0,5.0,2267.0,74.0,30200.0,2.0,1.0,2.0,6.0,6075.0,6615.0,39.3,0.0,0.0,157.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,8.0,3.0,8.0,16.0,7.0,10.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,82263.0,60747.0,10900.0,52063.0,N,N,high_risk
20000.0,0.1502,476.01,MORTGAGE,185000.0,Not Verified,n,19.68,0.0,0.0,24.0,0.0,55490.0,29.0,w,19774.32,19774.32,459.32,459.32,225.68,233.64,0.0,0.0,0.0,476.01,0.0,1.0,Individual,0.0,0.0,479509.0,1.0,1.0,0.0,1.0,23.0,18761.0,75.0,1.0,3.0,8253.0,83.0,64400.0,1.0,0.0,3.0,4.0,19980.0,4008.0,87.2,0.0,0.0,114.0,162.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,19.0,12.0,12.0,3.0,20.0,23.0,19.0,24.0,0.0,0.0,0.0,1.0,96.4,83.3,0.0,0.0,605544.0,92133.0,31200.0,25000.0,N,N,high_risk
27500.0,0.0646,842.35,RENT,112000.0,Source Verified,n,26.56,0.0,1.0,12.0,0.0,26528.0,35.0,w,26805.69,26805.69,832.48,832.48,694.31,138.17,0.0,0.0,0.0,842.35,0.0,1.0,Individual,0.0,0.0,150741.0,4.0,5.0,3.0,5.0,5.0,124213.0,95.0,3.0,4.0,6865.0,73.0,60700.0,2.0,4.0,6.0,9.0,12562.0,30161.0,40.9,0.0,0.0,97.0,78.0,3.0,3.0,2.0,28.0,5.0,0.0,5.0,7.0,5.0,7.0,22.0,7.0,11.0,7.0,12.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,190770.0,150741.0,51000.0,130070.0,N,N,high_risk
10000.0,0.0702,308.87,MORTGAGE,85800.0,Source Verified,n,4.68,1.0,1.0,8.0,0.0,6439.0,18.0,w,9749.63,9749.63,304.97,304.97,250.37,54.6,0.0,0.0,0.0,308.87,0.0,1.0,Joint App,0.0,0.0,92682.0,0.0,1.0,1.0,1.0,10.0,5437.0,88.0,0.0,1.0,0.0,28.0,35700.0,1.0,7.0,2.0,2.0,11585.0,12000.0,0.0,0.0,0.0,162.0,187.0,22.0,10.0,1.0,81.0,2.0,1.0,0.0,3.0,2.0,2.0,7.0,6.0,10.0,3.0,8.0,0.0,0.0,1.0,1.0,88.9,0.0,0.0,0.0,156688.0,11876.0,12000.0,6199.0,N,N,high_risk
19500.0,0.1033,632.24,MORTGAGE,164435.0,Not Verified,n,25.95,1.0,1.0,19.0,0.0,18226.0,42.0,f,19500.0,19500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,107450.0,2.0,4.0,2.0,2.0,3.0,89224.0,91.0,1.0,6.0,3992.0,39.0,124700.0,2.0,7.0,10.0,9.0,5655.0,62648.0,16.2,0.0,0.0,198.0,190.0,9.0,3.0,0.0,14.0,0.0,0.0,4.0,8.0,7.0,13.0,18.0,15.0,23.0,8.0,19.0,0.0,0.0,0.0,3.0,97.6,0.0,0.0,0.0,276703.0,107450.0,68000.0,152003.0,N,N,high_risk
35000.0,0.1691,1246.28,MORTGAGE,165000.0,Not Verified,n,27.16,0.0,2.0,16.0,0.0,66220.0,48.0,w,35000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,388400.0,2.0,2.0,0.0,2.0,17.0,42389.0,40.0,2.0,4.0,15368.0,49.0,117000.0,2.0,0.0,3.0,8.0,24275.0,42838.0,59.0,0.0,0.0,126.0,195.0,5.0,5.0,5.0,6.0,5.0,0.0,6.0,7.0,8.0,13.0,20.0,12.0,22.0,7.0,16.0,0.0,0.0,0.0,2.0,95.7,62.5,0.0,0.0,505620.0,111164.0,104400.0,89000.0,N,N,high_risk
15000.0,0.1298,505.27,RENT,50000.0,Source Verified,n,9.7,0.0,1.0,5.0,0.0,2422.0,9.0,f,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,11724.0,0.0,1.0,1.0,1.0,7.0,9302.0,80.0,0.0,1.0,904.0,43.0,15900.0,1.0,0.0,2.0,2.0,2345.0,7396.0,10.9,0.0,0.0,174.0,104.0,15.0,7.0,0.0,104.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,27603.0,11724.0,8300.0,11703.0,N,N,high_risk
18000.0,0.0756,560.41,MORTGAGE,175000.0,Source Verified,n,28.22,1.0,1.0,15.0,0.0,289105.0,44.0,w,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,1141596.0,1.0,3.0,0.0,2.0,13.0,143057.0,65.0,1.0,4.0,742.0,36.0,387700.0,1.0,7.0,3.0,6.0,76106.0,57614.0,3.4,0.0,0.0,184.0,238.0,5.0,5.0,4.0,5.0,0.0,0.0,2.0,4.0,5.0,11.0,14.0,10.0,25.0,4.0,15.0,0.0,0.0,0.0,1.0,97.7,0.0,0.0,0.0,1375253.0,474695.0,58400.0,206054.0,N,N,high_risk
35000.0,0.11800000000000001,775.03,MORTGAGE,125000.0,Source Verified,n,10.03,0.0,0.0,10.0,0.0,7181.0,12.0,w,10688.0,10688.0,24312.0,24312.0,24312.0,0.0,0.0,0.0,0.0,24312.0,0.0,1.0,Individual,0.0,0.0,103075.0,0.0,3.0,1.0,2.0,7.0,24421.0,52.0,0.0,2.0,4080.0,37.0,38000.0,2.0,1.0,2.0,4.0,10308.0,30819.0,18.9,0.0,0.0,59.0,156.0,19.0,7.0,3.0,19.0,7.0,0.0,4.0,4.0,6.0,6.0,3.0,6.0,6.0,4.0,10.0,0.0,0.0,0.0,1.0,91.7,0.0,0.0,0.0,164000.0,31602.0,38000.0,47008.0,N,N,high_risk
6000.0,0.1072,195.64,RENT,104000.0,Not Verified,n,10.6,0.0,2.0,11.0,1.0,6112.0,25.0,w,5857.96,5857.96,192.07,192.07,142.04,50.03,0.0,0.0,0.0,195.64,0.0,1.0,Individual,0.0,0.0,34240.0,4.0,1.0,0.0,1.0,20.0,28128.0,83.0,5.0,9.0,1942.0,77.0,10600.0,3.0,1.0,5.0,10.0,3113.0,117.0,95.7,0.0,0.0,179.0,313.0,1.0,1.0,3.0,18.0,0.0,4.0,2.0,8.0,2.0,4.0,3.0,10.0,19.0,8.0,11.0,0.0,0.0,0.0,5.0,82.6,100.0,1.0,0.0,44686.0,34240.0,2700.0,34086.0,N,N,high_risk
20000.0,0.1033,648.45,RENT,155000.0,Not Verified,n,3.55,0.0,3.0,3.0,0.0,4520.0,11.0,w,19523.72,19523.72,636.97,636.97,476.28,160.69,0.0,0.0,0.0,648.45,0.0,1.0,Individual,0.0,0.0,11491.0,0.0,1.0,0.0,2.0,13.0,6971.0,67.0,1.0,1.0,4520.0,33.0,24000.0,2.0,0.0,3.0,3.0,3830.0,19480.0,18.8,0.0,0.0,49.0,90.0,7.0,7.0,0.0,38.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,2.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,34415.0,11491.0,24000.0,10415.0,N,N,high_risk
13000.0,0.1131,427.52,MORTGAGE,108000.0,Source Verified,n,13.0,0.0,0.0,23.0,0.0,24499.0,29.0,w,12695.01,12695.01,419.35,419.35,304.99,114.36,0.0,0.0,0.0,427.52,0.0,1.0,Individual,0.0,0.0,236752.0,2.0,1.0,1.0,1.0,11.0,11636.0,78.0,12.0,16.0,12742.0,28.0,114400.0,3.0,0.0,5.0,18.0,10294.0,79161.0,20.8,0.0,0.0,49.0,52.0,6.0,6.0,1.0,6.0,8.0,0.0,8.0,11.0,17.0,20.0,4.0,21.0,24.0,11.0,23.0,0.0,0.0,0.0,13.0,100.0,5.9,0.0,0.0,337068.0,36135.0,100000.0,15000.0,N,N,high_risk
10000.0,0.1797,361.38,MORTGAGE,135000.0,Source Verified,n,11.12,1.0,0.0,11.0,0.0,5013.0,19.0,w,0.37,0.37,10139.4,10139.4,9999.63,139.77,0.0,0.0,0.0,10149.38,0.0,1.0,Individual,0.0,0.0,182116.0,0.0,4.0,2.0,6.0,7.0,18568.0,75.0,0.0,0.0,2145.0,78.0,6000.0,2.0,3.0,0.0,6.0,16556.0,787.0,88.2,0.0,0.0,279.0,191.0,36.0,7.0,1.0,61.0,23.0,0.0,4.0,5.0,4.0,5.0,11.0,6.0,7.0,5.0,11.0,0.0,0.0,0.0,2.0,88.2,50.0,0.0,0.0,239865.0,23581.0,5300.0,52750.0,N,N,high_risk
10000.0,0.2631,301.25,OWN,65000.0,Source Verified,n,39.75,0.0,3.0,12.0,1.0,27532.0,17.0,f,9918.0,9893.2,272.02,271.34,82.0,190.02,0.0,0.0,0.0,301.25,0.0,1.0,Individual,0.0,0.0,55917.0,2.0,2.0,0.0,1.0,15.0,28385.0,50.0,2.0,2.0,13836.0,55.0,44800.0,2.0,0.0,3.0,3.0,4660.0,8640.0,67.9,0.0,0.0,56.0,192.0,4.0,4.0,0.0,34.0,5.0,0.0,3.0,8.0,5.0,9.0,2.0,10.0,15.0,8.0,12.0,0.0,0.0,0.0,2.0,94.1,40.0,1.0,0.0,102022.0,55917.0,26900.0,57222.0,N,N,high_risk
6400.0,0.0819,201.12,OWN,37818.0,Not Verified,n,34.74,0.0,0.0,16.0,1.0,15660.0,26.0,w,6032.91,6032.91,404.95,404.95,367.09,37.86,0.0,0.0,0.0,410.77,0.0,1.0,Individual,0.0,0.0,141505.0,0.0,1.0,0.0,0.0,25.0,7489.0,41.0,0.0,6.0,3468.0,38.0,43300.0,0.0,4.0,2.0,8.0,9434.0,15274.0,33.3,0.0,0.0,145.0,244.0,15.0,15.0,2.0,17.0,0.0,0.0,4.0,8.0,5.0,5.0,3.0,14.0,21.0,8.0,16.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,182611.0,23149.0,22900.0,18450.0,N,N,high_risk
12500.0,0.1033,405.28,RENT,70000.0,Source Verified,n,12.91,0.0,0.0,7.0,0.0,9820.0,16.0,w,7735.67,7735.67,4892.41,4892.41,4764.33,128.08,0.0,0.0,0.0,405.28,0.0,1.0,Individual,0.0,0.0,27904.0,0.0,2.0,0.0,0.0,31.0,18084.0,56.0,0.0,0.0,4076.0,62.0,12800.0,1.0,4.0,1.0,1.0,4651.0,0.0,101.9,0.0,0.0,107.0,104.0,31.0,10.0,0.0,62.0,12.0,0.0,1.0,3.0,2.0,2.0,9.0,4.0,6.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,44923.0,27904.0,4000.0,32123.0,N,N,high_risk
40000.0,0.11800000000000001,1324.76,RENT,120000.0,Not Verified,n,23.12,0.0,1.0,12.0,0.0,7763.0,35.0,w,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,152787.0,0.0,8.0,0.0,0.0,90.0,145024.0,63.0,0.0,0.0,4481.0,51.0,47000.0,1.0,0.0,1.0,0.0,12732.0,39237.0,16.5,0.0,0.0,176.0,191.0,47.0,47.0,0.0,47.0,5.0,1.0,3.0,3.0,3.0,3.0,29.0,3.0,6.0,3.0,12.0,0.0,0.0,0.0,0.0,97.1,0.0,0.0,0.0,243395.0,152787.0,47000.0,196395.0,N,N,high_risk
12000.0,0.0702,370.64,RENT,68000.0,Not Verified,n,15.94,0.0,1.0,13.0,0.0,14871.0,25.0,w,11699.56,11699.56,361.28,361.28,300.44,60.84,0.0,0.0,0.0,370.64,0.0,1.0,Individual,0.0,251.0,24165.0,3.0,1.0,0.0,0.0,46.0,9294.0,45.0,3.0,5.0,6174.0,55.0,22800.0,0.0,0.0,1.0,5.0,1859.0,3525.0,77.7,0.0,0.0,100.0,342.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,11.0,7.0,12.0,3.0,12.0,20.0,11.0,13.0,0.0,0.0,0.0,3.0,70.8,42.9,0.0,0.0,43702.0,24165.0,15800.0,20902.0,N,N,high_risk
35000.0,0.1131,1151.01,RENT,100000.0,Source Verified,n,13.21,0.0,2.0,11.0,0.0,42446.0,23.0,w,35000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,45062.0,0.0,1.0,1.0,4.0,12.0,1694.0,10.0,0.0,1.0,12348.0,42.0,88100.0,5.0,0.0,4.0,5.0,4097.0,45654.0,48.2,0.0,0.0,159.0,159.0,20.0,12.0,1.0,20.0,0.0,0.0,8.0,8.0,9.0,9.0,11.0,9.0,10.0,8.0,11.0,0.0,0.0,0.0,1.0,100.0,22.2,0.0,0.0,106907.0,45062.0,88100.0,17885.0,N,N,high_risk
36000.0,0.1072,1173.83,RENT,68845.0,Source Verified,n,8.92,0.0,1.0,7.0,0.0,11653.0,21.0,w,36000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,17225.0,2.0,1.0,1.0,2.0,4.0,5572.0,93.0,1.0,2.0,7237.0,37.0,40000.0,3.0,4.0,2.0,4.0,2461.0,3763.0,65.8,0.0,0.0,157.0,151.0,5.0,4.0,3.0,26.0,0.0,0.0,1.0,3.0,1.0,2.0,6.0,6.0,12.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,46000.0,17225.0,11000.0,6000.0,N,N,high_risk
5000.0,0.19920000000000002,185.62,OWN,85000.0,Not Verified,n,10.02,1.0,0.0,6.0,0.0,3383.0,27.0,w,4809.76,4809.76,365.71,365.71,190.24,160.47,15.0,0.0,0.0,371.24,0.0,1.0,Individual,0.0,0.0,23125.0,0.0,1.0,0.0,0.0,40.0,19742.0,84.0,0.0,5.0,1404.0,81.0,5000.0,0.0,0.0,0.0,5.0,3854.0,323.0,91.3,0.0,0.0,57.0,133.0,19.0,19.0,0.0,19.0,19.0,5.0,4.0,5.0,4.0,17.0,2.0,5.0,24.0,5.0,6.0,0.0,0.0,1.0,0.0,65.4,100.0,0.0,0.0,28653.0,23125.0,3500.0,23653.0,N,N,high_risk
9000.0,0.1502,312.08,OWN,30000.0,Not Verified,n,29.08,0.0,0.0,14.0,0.0,9245.0,17.0,w,8518.55,8518.55,689.98,689.98,481.45,208.53,0.0,0.0,0.0,312.0,0.0,1.0,Individual,0.0,0.0,24077.0,0.0,1.0,0.0,1.0,14.0,14832.0,81.0,1.0,5.0,4134.0,53.0,27200.0,1.0,0.0,0.0,6.0,1720.0,15276.0,36.4,0.0,0.0,39.0,69.0,12.0,12.0,0.0,16.0,13.0,0.0,7.0,10.0,9.0,10.0,2.0,13.0,15.0,10.0,14.0,0.0,0.0,0.0,1.0,100.0,11.1,0.0,0.0,45593.0,24077.0,24000.0,18393.0,N,N,high_risk
